Date,1MUSD,2MUSD,3MUSD,6MUSD,12MUSD,1MJPY,2MJPY,3MJPY,6MJPY,12MJPY
18.03.2013,0.2032,0.2415,0.2801,0.4454,0.7315,0.12429,0.14071,0.16,0.25857,0.45071
15.03.2013,0.2032,0.2415,0.2801,0.4449,0.731,0.12429,0.14071,0.16,0.25857,0.45071
14.03.2013,0.2032,0.2415,0.2801,0.4449,0.729,0.12571,0.14143,0.16,0.26,0.45214
13.03.2013,0.2032,0.2415,0.2801,0.4449,0.73,0.12571,0.14143,0.16,0.26,0.45214
12.03.2013,0.2032,0.2415,0.2811,0.4459,0.7305,0.12571,0.14143,0.16,0.26,0.45214
11.03.2013,0.2022,0.2405,0.2801,0.4469,0.733,0.12571,0.14143,0.16,0.26,0.45214
08.03.2013,0.2022,0.2405,0.2801,0.4474,0.7335,0.12571,0.14143,0.16,0.26,0.45214
07.03.2013,0.2022,0.2405,0.2806,0.4494,0.7365,0.12571,0.14143,0.16,0.26,0.45214
06.03.2013,0.2022,0.2405,0.2796,0.4499,0.7385,0.12571,0.14143,0.16,0.26,0.45214
05.03.2013,0.2032,0.2415,0.2811,0.4524,0.743,0.12571,0.14143,0.16,0.26,0.45214
04.03.2013,0.2052,0.2425,0.2831,0.4554,0.745,0.12571,0.14143,0.16,0.26143,0.45357
01.03.2013,0.2037,0.2415,0.2841,0.4564,0.7495,0.12571,0.14143,0.16143,0.26286,0.455
28.02.2013,0.2037,0.243,0.2871,0.4569,0.7515,0.12571,0.14143,0.16143,0.26429,0.45643
27.02.2013,0.2037,0.2435,0.2871,0.4569,0.7525,0.12571,0.14143,0.16143,0.26429,0.45643
26.02.2013,0.2037,0.243,0.2866,0.4569,0.7525,0.12571,0.14143,0.16143,0.26429,0.45786
25.02.2013,0.2027,0.244,0.2866,0.4599,0.7545,0.12571,0.14143,0.16143,0.26429,0.45929
22.02.2013,0.2027,0.245,0.2881,0.4599,0.7555,0.12571,0.14143,0.16143,0.26429,0.46071
21.02.2013,0.2017,0.245,0.2881,0.4614,0.756,0.12714,0.14214,0.16143,0.26571,0.46357
20.02.2013,0.2017,0.2455,0.2891,0.4629,0.7585,0.12714,0.14214,0.16143,0.26643,0.46571
19.02.2013,0.2017,0.2455,0.2891,0.4629,0.7595,0.12714,0.14214,0.16143,0.26643,0.46571
18.02.2013,0.2007,0.2455,0.2891,0.4629,0.76,0.12714,0.14214,0.16143,0.26643,0.46571
15.02.2013,0.2022,0.2465,0.2901,0.4634,0.76,0.12714,0.14214,0.16143,0.26643,0.46571
14.02.2013,0.2017,0.247,0.2901,0.4649,0.7625,0.12714,0.14357,0.16286,0.26643,0.46571
13.02.2013,0.2012,0.246,0.2901,0.4649,0.762,0.128,0.145,0.16429,0.26786,0.46714
12.02.2013,0.2012,0.246,0.2921,0.4659,0.764,0.128,0.145,0.16429,0.26786,0.46714
11.02.2013,0.2022,0.2475,0.2931,0.4649,0.765,0.128,0.14571,0.16429,0.26857,0.46714
08.02.2013,0.2002,0.2475,0.292,0.4654,0.766,0.128,0.14571,0.16429,0.26857,0.46714
07.02.2013,0.1992,0.246,0.292,0.4669,0.7675,0.128,0.14571,0.16571,0.27143,0.47
06.02.2013,0.1992,0.246,0.293,0.4679,0.7695,0.12943,0.14586,0.16571,0.27286,0.47143
05.02.2013,0.1992,0.2455,0.2955,0.4689,0.7705,0.12943,0.14586,0.16714,0.27371,0.47143
04.02.2013,0.1982,0.2455,0.2955,0.4669,0.773,0.12943,0.14586,0.16714,0.27229,0.47143
01.02.2013,0.1992,0.2465,0.2955,0.4679,0.777,0.12943,0.14586,0.16714,0.27229,0.47143
31.01.2013,0.1997,0.2455,0.298,0.4684,0.781,0.12943,0.14586,0.16714,0.27229,0.47143
30.01.2013,0.2017,0.2455,0.2985,0.47315,0.7905,0.12943,0.14586,0.16714,0.27229,0.47143
29.01.2013,0.2017,0.2465,0.3005,0.47575,0.7955,0.12943,0.14586,0.16714,0.27229,0.47143
28.01.2013,0.2027,0.2475,0.3015,0.47575,0.7975,0.12943,0.14586,0.16714,0.27229,0.47143
25.01.2013,0.2037,0.2485,0.3005,0.4765,0.7965,0.12943,0.14586,0.16714,0.27229,0.47214
24.01.2013,0.2037,0.2485,0.3005,0.4765,0.7985,0.12943,0.14586,0.16714,0.27229,0.47214
23.01.2013,0.2037,0.2495,0.301,0.4805,0.8075,0.12943,0.14586,0.16714,0.27229,0.47214
22.01.2013,0.2047,0.2495,0.302,0.4835,0.809,0.12943,0.14586,0.16714,0.27229,0.47214
21.01.2013,0.2047,0.2495,0.302,0.4835,0.809,0.128,0.14586,0.16714,0.27086,0.47071
18.01.2013,0.2047,0.2495,0.302,0.4845,0.809,0.128,0.14586,0.16714,0.27086,0.47071
17.01.2013,0.2047,0.25,0.302,0.4865,0.81,0.128,0.14586,0.16857,0.273,0.47214
16.01.2013,0.2057,0.25,0.303,0.4875,0.8095,0.128,0.14586,0.16929,0.278,0.47714
15.01.2013,0.2057,0.25,0.303,0.49,0.814,0.128,0.14586,0.17,0.27871,0.47786
14.01.2013,0.2057,0.25,0.304,0.491,0.819,0.128,0.14586,0.17214,0.27943,0.47857
11.01.2013,0.2057,0.251,0.304,0.496,0.821,0.128,0.14586,0.17214,0.27943,0.47857
10.01.2013,0.2057,0.251,0.305,0.498,0.823,0.12871,0.14586,0.17286,0.283,0.48357
09.01.2013,0.2067,0.252,0.305,0.5,0.834,0.12871,0.14586,0.17286,0.283,0.48357
08.01.2013,0.2077,0.252,0.305,0.50025,0.8345,0.12871,0.14586,0.17286,0.283,0.48357
07.01.2013,0.2077,0.2525,0.305,0.50025,0.8345,0.12943,0.14657,0.17429,0.28371,0.48429
04.01.2013,0.2077,0.2525,0.305,0.50125,0.8385,0.12943,0.14657,0.17429,0.28371,0.48429
03.01.2013,0.2077,0.252,0.305,0.50325,0.8395,0.12943,0.14657,0.17429,0.28371,0.48429
02.01.2013,0.2077,0.2525,0.305,0.50625,0.8425,0.13086,0.14657,0.17429,0.28086,0.48571
31.12.2012,0.2087,0.2535,0.306,0.50825,0.8435,0.13086,0.14657,0.17571,0.28229,0.48714
28.12.2012,0.2097,0.2535,0.308,0.50825,0.8435,0.13086,0.14657,0.17571,0.28229,0.48714
27.12.2012,0.2117,0.255,0.311,0.51025,0.8435,0.13229,0.14657,0.17714,0.28229,0.48714
24.12.2012,0.2097,0.254,0.31,0.51025,0.843,0.13371,0.148,0.17857,0.28229,0.48714
21.12.2012,0.2097,0.254,0.31,0.51025,0.843,0.13371,0.148,0.17857,0.28229,0.48714
20.12.2012,0.2107,0.254,0.31,0.51025,0.843,0.13371,0.148,0.18143,0.28514,0.49
19.12.2012,0.2107,0.2535,0.31,0.50975,0.843,0.13371,0.148,0.18143,0.28514,0.49
18.12.2012,0.2107,0.253,0.309,0.5085,0.8425,0.13371,0.148,0.18143,0.28514,0.49143
17.12.2012,0.21,0.255,0.309,0.5085,0.8425,0.13371,0.148,0.18143,0.28429,0.49
14.12.2012,0.209,0.255,0.308,0.511,0.844,0.13371,0.148,0.18143,0.28714,0.49829
13.12.2012,0.209,0.255,0.308,0.513,0.846,0.13371,0.148,0.18143,0.28714,0.49829
12.12.2012,0.209,0.255,0.3095,0.5145,0.8495,0.13371,0.148,0.18143,0.29,0.49829
11.12.2012,0.211,0.256,0.3095,0.517,0.852,0.13371,0.148,0.18143,0.29286,0.50114
10.12.2012,0.212,0.256,0.3105,0.518,0.853,0.13371,0.148,0.18143,0.29286,0.50257
07.12.2012,0.212,0.256,0.3095,0.519,0.853,0.13371,0.148,0.18143,0.29429,0.504
06.12.2012,0.213,0.258,0.3105,0.524,0.855,0.13371,0.148,0.18143,0.29429,0.504
05.12.2012,0.213,0.258,0.3105,0.525,0.859,0.13371,0.148,0.18286,0.29714,0.50686
04.12.2012,0.213,0.258,0.3105,0.525,0.859,0.13371,0.148,0.18429,0.29857,0.50829
03.12.2012,0.215,0.258,0.3105,0.526,0.86,0.13371,0.148,0.18429,0.29857,0.50871
30.11.2012,0.2145,0.257,0.3105,0.526,0.86,0.13371,0.14943,0.18571,0.30071,0.51157
29.11.2012,0.2135,0.257,0.3105,0.527,0.861,0.13371,0.14943,0.18714,0.30071,0.51157
28.11.2012,0.209,0.257,0.3105,0.528,0.86,0.13371,0.14943,0.18857,0.30071,0.51157
27.11.2012,0.209,0.257,0.3115,0.528,0.86,0.13371,0.14943,0.18857,0.30086,0.51229
26.11.2012,0.209,0.257,0.3115,0.527,0.86,0.13371,0.14943,0.18857,0.30086,0.51371
23.11.2012,0.2085,0.257,0.3115,0.527,0.859,0.13371,0.14943,0.18857,0.30086,0.51371
22.11.2012,0.2075,0.257,0.3115,0.527,0.86,0.13371,0.14943,0.18857,0.30086,0.51371
21.11.2012,0.2075,0.257,0.3115,0.527,0.861,0.13371,0.14943,0.18857,0.30086,0.51371
20.11.2012,0.2075,0.257,0.3105,0.527,0.86,0.13371,0.14943,0.18857,0.30086,0.51371
19.11.2012,0.2075,0.257,0.3115,0.528,0.86,0.13371,0.14943,0.18857,0.30086,0.51371
16.11.2012,0.2075,0.257,0.3115,0.526,0.86,0.13371,0.14943,0.18857,0.30086,0.51371
15.11.2012,0.2075,0.257,0.311,0.523,0.8595,0.13371,0.14943,0.18857,0.30086,0.51371
14.11.2012,0.2075,0.259,0.31,0.523,0.8605,0.13371,0.14943,0.18857,0.30229,0.51514
13.11.2012,0.208,0.259,0.31,0.524,0.8615,0.13371,0.14943,0.18857,0.30229,0.51514
12.11.2012,0.2085,0.2585,0.31,0.5265,0.862,0.13371,0.14943,0.18857,0.30229,0.51514
09.11.2012,0.209,0.2595,0.31,0.5265,0.862,0.13371,0.14943,0.18857,0.30229,0.51514
08.11.2012,0.209,0.2595,0.31,0.5265,0.862,0.13371,0.14943,0.18857,0.30229,0.51514
07.11.2012,0.209,0.2595,0.31,0.5295,0.866,0.13371,0.14943,0.18857,0.30229,0.51514
06.11.2012,0.209,0.2595,0.31175,0.5335,0.8715,0.13514,0.14943,0.18857,0.30229,0.51514
05.11.2012,0.208,0.2595,0.31175,0.53575,0.87375,0.13514,0.14943,0.18857,0.30229,0.51514
02.11.2012,0.209,0.2605,0.31275,0.538,0.875,0.13514,0.14943,0.18857,0.30229,0.51514
01.11.2012,0.21,0.2605,0.31275,0.5394,0.8755,0.13514,0.14943,0.18857,0.30229,0.51514
31.10.2012,0.212,0.261,0.31275,0.5399,0.8755,0.13514,0.14943,0.18857,0.30229,0.51514
30.10.2012,0.212,0.261,0.31275,0.5399,0.8775,0.13514,0.14943,0.18857,0.30371,0.51657
